0,0,0,0,0,20,20,20,20,20
0,6,7,6,1,2,19,28,26,5
2,4,9,11,4,3,15,22,17,13
2,4,9,11,4,3,15,22,17,13
2,1,7,8,9,5,5,20,19,24
1,2,8,7,9,5,5,20,19,24
2,4,7,0,7,13,6,0,29,32
0,5,4,12,3,16,9,28,7,16
1,8,9,4,2,21,7,7,22,19
1,2,8,7,7,7,26,13,11,18
0,4,9,12,15,3,24,13,17,3
2,3,3,10,12,4,16,26,14,10
1,1,5,12,5,2,10,27,20,17
0,6,8,5,1,3,20,4,27,26
0,6,8,6,0,20,3,4,27,26
0,7,7,0,6,3,20,5,26,26
3,3,5,12,5,16,24,20,1,11
2,4,1,14,14,5,21,0,6,33
0,3,5,13,15,7,5,24,14,14
2,3,7,7,3,0,10,6,29,33
0,0,4,5,15,14,23,0,34,5
3,6,4,9,7,20,17,25,0,9
0,5,9,8,1,20,24,5,17,11
1,5,5,9,0,19,20,13,21,7
0,5,8,9,5,1,19,24,19,10
2,1,4,11,5,2,11,19,30,15
3,6,4,12,17,11,24,0,3,20
3,6,4,12,17,11,24,0,3,20
2,1,3,12,11,17,1,20,30,3
4,2,1,13,8,11,2,21,34,4
1,1,11,8,14,19,10,27,5,4
3,4,5,11,16,22,7,0,20,12
3,3,3,12,17,12,5,0,26,19
0,4,9,6,5,15,13,6,23,19
2,2,8,1,5,2,13,6,29,32
2,5,4,9,17,21,13,20,5,4
2,3,2,2,15,11,21,30,8,6
1,0,9,12,9,4,25,7,10,23
1,2,1,5,13,5,18,16,13,26
1,5,2,1,13,6,17,14,16,25
0,5,5,12,17,18,1,23,14,5
1,1,7,13,15,7,22,1,18,15
2,3,7,7,0,15,9,9,31,17
2,3,7,7,0,15,9,9,31,17
0,3,5,1,5,18,11,9,21,27
2,4,7,9,5,4,2,7,27,33
3,2,8,9,5,2,4,27,34,6
5,5,6,4,11,4,25,1,33,6
1,1,6,10,10,18,28,2,10,14
1,6,1,10,10,18,28,2,10,14
2,2,6,7,2,15,7,10,15,34
0,7,10,12,3,5,23,19,16,5
0,0,10,1,14,20,3,18,27,7
0,4,2,0,10,18,1,22,30,13
0,2,1,10,14,2,20,5,26,20
0,1,2,11,12,20,6,2,21,25
0,1,2,11,13,19,2,21,25,6
0,0,2,15,8,3,19,22,24,7
1,1,10,6,10,7,9,23,24,9
1,3,0,5,20,11,18,0,31,11
0,2,3,2,20,14,16,0,31,12
2,4,5,6,2,16,10,8,32,15
0,5,6,8,0,7,9,6,27,32
1,1,5,1,17,13,1,11,17,33
0,2,5,2,16,1,13,11,17,33
3,1,4,13,0,1,18,11,33,16
2,2,0,4,13,1,18,11,33,16
0,2,2,4,12,11,20,18,1,30
2,2,3,0,1,11,14,17,17,33
0,3,3,13,7,6,25,20,19,4
1,4,7,9,10,4,0,26,31,8
0,7,5,12,17,5,23,2,13,16
3,6,5,2,16,9,2,10,33,14
1,1,4,10,10,20,3,5,21,25
2,2,7,5,9,8,9,8,26,24
1,0,4,13,12,17,1,16,34,2
0,5,9,9,15,6,22,13,1,20
2,4,4,7,15,3,13,11,7,34
1,4,5,12,17,0,15,23,16,7
1,3,6,14,1,4,19,24,23,5
1,0,7,10,6,10,23,24,9,10
0,3,5,12,17,15,0,24,9,15
0,3,5,12,17,15,0,24,9,15
0,2,8,15,17,5,17,0,11,25
0,2,1,3,13,16,18,0,29,18
0,3,3,0,13,18,16,4,10,33
2,2,6,9,13,13,23,6,19,7
2,4,6,8,3,10,5,27,30,5
3,4,8,1,17,11,5,1,35,15
2,2,7,9,13,12,24,6,6,19
0,5,6,8,13,0,9,4,31,24
0,1,5,7,10,12,21,9,9,26
2,0,5,2,14,12,21,16,23,5
0,2,5,2,14,12,21,16,23,5
0,1,6,11,5,7,26,31,8,5
1,2,3,0,13,14,19,4,34,10
0,1,5,7,11,19,26,17,2,12
3,1,6,9,16,21,11,6,8,19
1,4,3,10,4,20,1,19,14,24
1,7,9,7,15,0,22,19,18,2
0,3,7,5,17,10,9,21,19,9
2,4,4,4,17,20,12,23,1,13
1,5,9,8,2,3,6,8,31,27
1,4,10,3,7,3,7,7,31,27
0,5,6,0,3,8,13,9,26,30
3,0,10,7,7,17,22,20,8,6
0,0,1,13,14,11,24,28,4,5
0,1,0,13,14,11,25,27,4,5
3,3,3,3,20,19,23,3,14,9
0,4,4,0,13,3,25,11,30,10
1,0,6,12,13,0,12,6,31,19
1,3,8,8,18,21,9,4,7,21
2,4,8,8,3,3,6,28,30,8
0,6,2,1,14,9,8,25,29,6
0,2,0,14,1,12,10,30,25,6
3,5,9,0,14,17,23,1,4,24
0,6,1,12,0,14,11,9,15,32
1,4,2,13,20,0,14,10,3,33
1,4,9,5,1,21,19,14,1,25
1,4,10,2,4,21,0,23,12,23
0,3,3,11,19,5,0,24,25,10
0,2,5,6,10,2,7,31,26,11
0,3,3,7,8,5,10,6,31,27
0,2,4,7,5,8,10,6,31,27
1,4,9,7,16,8,22,5,5,23
0,1,3,4,16,1,13,15,14,33
0,3,4,6,2,10,6,27,33,9
0,3,6,4,18,10,14,23,3,19
3,1,8,4,16,18,20,3,6,21
1,0,6,12,10,18,5,6,9,33
1,0,1,5,12,14,2,17,15,33
0,6,9,2,16,2,15,23,24,3
1,2,8,3,16,19,18,22,3,8
1,2,8,3,16,19,22,18,3,8
2,5,9,16,0,18,16,1,26,7
2,2,7,3,16,19,18,3,8,22
0,3,4,13,10,4,19,10,7,30
0,0,6,13,18,10,6,5,8,34
4,4,6,10,19,7,22,10,16,2
0,4,7,2,4,7,14,18,30,14
0,4,7,2,4,7,14,18,30,14
3,4,6,10,19,7,11,21,2,17
0,2,3,5,5,11,10,28,7,29
2,5,4,4,9,9,11,26,29,1
0,4,7,7,6,17,13,2,25,19
0,1,7,12,11,18,4,7,33,7
3,4,9,6,6,20,22,10,2,18
0,1,7,12,13,15,5,7,7,33
0,0,5,1,15,10,8,17,10,34
1,4,8,13,0,0,13,23,25,13
0,8,0,5,17,2,16,26,8,18
1,3,10,2,4,10,17,23,4,26
1,2,8,9,7,20,18,5,4,26
0,1,7,13,10,4,17,8,7,33
0,1,3,11,2,14,19,7,34,9
0,1,3,11,2,14,19,8,33,9
2,1,10,1,15,3,5,19,34,10
0,2,2,11,3,14,7,9,34,18
3,2,7,4,8,16,21,21,2,16
0,5,8,17,2,6,23,22,13,4
0,1,4,4,6,17,15,28,18,7
2,2,7,4,8,17,21,2,20,17
1,2,7,4,8,17,21,2,20,18
0,3,7,0,14,18,21,9,3,25
1,4,1,14,9,6,9,7,19,30
3,1,9,2,14,5,11,20,4,31
2,3,4,9,13,9,21,21,3,15
2,5,2,3,1,10,26,29,9,13
2,2,1,7,15,18,0,22,10,23
2,2,6,11,0,4,10,23,14,28
0,6,7,14,17,7,1,24,19,5
3,4,0,11,2,9,13,26,28,4
2,6,9,5,7,18,16,11,4,22
0,5,4,6,8,14,23,14,2,24
0,0,8,12,2,16,8,14,8,32
0,1,7,12,2,16,8,14,8,32
0,6,8,7,15,16,0,24,17,7
0,1,4,6,1,20,15,24,19,10
0,2,5,10,4,0,20,27,18,14
3,3,7,8,6,21,17,2,16,17
1,4,0,12,14,3,4,12,18,32
1,0,6,12,13,5,5,16,9,33
0,4,4,10,1,18,14,28,3,18
1,3,5,1,14,17,24,7,7,21
3,4,8,1,16,5,2,12,24,25
1,3,5,2,9,8,4,26,30,12
1,5,9,7,2,12,23,3,30,8
0,9,3,8,12,10,4,5,30,19
0,3,9,8,12,10,4,5,30,19
1,2,6,13,6,15,5,11,9,32
1,5,7,10,14,15,1,15,24,8
0,0,6,6,16,14,12,5,33,8
4,1,3,9,5,19,16,2,30,11
2,0,2,8,0,17,17,27,7,20
2,0,2,0,8,17,17,27,7,20
1,4,1,16,11,8,4,12,9,34
0,5,6,4,2,18,19,14,26,6
3,4,0,6,16,21,22,17,6,5
1,0,8,2,13,16,19,0,33,8
1,3,8,6,12,7,23,16,3,21
4,1,8,9,14,16,1,19,4,24
0,2,5,9,0,13,6,18,19,28
2,5,7,0,15,21,6,18,21,5
0,3,2,11,0,15,18,19,25,7
0,5,0,8,17,0,7,20,30,13
0,3,7,10,5,17,10,24,1,23
0,3,1,7,10,0,9,15,28,27
0,3,7,1,10,0,9,15,28,27
2,4,9,3,10,4,8,28,31,1
3,2,2,11,2,15,17,7,31,10
0,0,2,16,6,13,21,31,3,8
0,5,0,10,1,3,24,33,10,14
1,4,3,12,14,16,5,8,7,30
0,2,5,13,13,16,6,5,8,32
0,4,4,8,0,21,12,6,12,33
1,4,9,4,1,0,26,13,34,8
1,4,9,1,3,1,26,13,34,8
4,0,6,6,0,21,12,6,33,12
0,7,9,1,0,5,20,16,24,18
1,0,9,5,6,15,19,19,2,24
0,2,7,3,6,15,12,20,4,31
2,0,4,12,19,14,25,18,1,5
0,1,9,0,5,20,17,23,19,6
1,1,6,9,7,0,24,20,14,18
3,3,5,11,0,13,21,26,2,16
1,1,5,8,16,12,3,21,2,31
2,4,3,11,14,18,7,1,6,34
0,2,6,2,16,11,5,33,21,4
1,3,10,16,2,19,5,31,9,4
3,7,8,10,6,16,23,3,4,20
0,1,7,9,1,15,18,4,22,23
0,1,7,9,1,15,18,4,22,23
1,4,1,11,15,19,1,7,5,36
1,2,2,10,2,20,16,11,29,7
2,1,3,8,5,21,4,9,32,15
4,0,5,2,8,5,9,20,33,14
2,0,5,0,14,3,26,22,12,16
2,1,0,12,14,8,4,18,9,32
2,3,8,12,2,11,13,22,26,1
1,3,2,0,12,12,23,29,10,8
0,5,5,10,14,17,0,33,7,9
1,3,0,7,13,11,23,2,14,26
1,3,1,7,12,10,13,3,28,22
0,7,2,12,18,14,7,7,1,32
1,4,0,11,4,17,16,8,11,28
0,5,2,0,17,4,27,22,9,14
0,5,2,0,17,4,27,22,9,14
1,3,7,1,3,12,11,22,13,27
2,1,9,5,3,12,22,27,15,4
1,6,2,5,7,13,21,17,23,5
1,2,0,7,14,22,11,2,28,13
2,4,7,8,15,17,25,2,0,20
0,3,5,2,10,13,13,3,30,21
0,3,2,5,10,13,14,2,30,21
0,3,5,2,10,13,13,20,4,30
3,1,2,12,16,4,12,22,25,3
3,1,12,9,17,16,10,28,0,4
0,1,1,6,4,15,21,27,12,13
1,1,1,6,4,15,21,27,12,12
0,1,1,6,4,20,16,27,13,12
0,5,3,2,10,15,18,4,13,30
0,5,5,10,16,0,9,8,14,33
2,2,1,12,16,4,26,13,19,5
2,2,1,12,16,4,26,13,19,5
0,3,4,2,10,14,4,14,31,18
0,4,2,3,10,14,14,4,30,19
0,4,2,3,14,10,14,5,29,19
1,1,9,3,13,15,19,4,6,29
0,4,2,12,9,14,20,3,32,4
3,5,4,8,7,17,0,15,33,8
2,0,6,8,8,16,1,15,11,33
2,0,6,8,8,16,1,16,10,33
2,2,4,8,10,9,19,26,14,6
2,1,4,0,9,13,21,24,11,15
2,1,4,0,9,13,21,24,11,15
1,5,3,8,7,9,20,0,31,16
1,5,3,8,7,9,20,0,31,16
0,2,1,12,14,3,23,10,5,30
0,3,1,10,13,12,4,6,21,30
0,3,12,0,14,13,1,20,31,6
1,3,10,4,16,15,7,2,33,9
2,2,10,4,16,15,7,2,33,9
3,7,3,14,20,0,22,5,17,9
1,2,9,4,17,8,2,12,14,31
0,4,6,10,18,12,5,1,27,17
0,4,6,10,18,12,5,1,27,17
0,4,6,10,18,12,5,2,26,17
4,4,6,13,1,19,22,6,3,22
1,4,2,11,6,16,18,18,1,23
3,4,8,0,13,20,21,5,22,4
1,0,2,6,14,4,26,18,20,9
2,1,10,1,15,3,6,23,29,10
1,6,7,2,9,21,7,1,30,16
2,0,1,10,17,10,5,21,5,29
0,2,0,10,15,4,3,23,10,33
2,1,0,11,16,10,4,5,22,29
1,2,5,0,8,16,10,24,30,4
2,1,5,0,8,16,10,24,30,4
2,2,8,4,12,18,7,2,31,14
0,6,0,2,15,17,4,26,9,21
0,0,0,12,14,20,5,5,11,33
0,1,1,14,4,18,27,9,21,5
1,0,11,6,1,5,12,21,33,10
1,5,2,0,3,15,19,26,8,21
2,2,8,5,3,11,18,29,9,13
2,1,13,7,13,6,2,27,17,12
0,3,6,2,17,17,18,0,10,27
2,6,6,4,15,19,1,29,14,4
1,2,2,8,7,10,24,26,16,4
1,4,7,8,16,20,0,1,34,9
1,6,6,4,15,19,1,29,5,14
1,2,7,4,19,11,3,8,32,13
2,0,0,7,13,19,20,5,10,24
2,5,2,2,4,19,12,5,24,25
2,0,2,3,9,1,15,11,27,30
1,6,6,4,20,0,15,29,15,4
4,5,2,10,19,7,29,14,3,7
0,2,10,6,0,7,18,13,34,10
0,3,0,5,4,20,12,13,32,11
1,2,6,7,18,2,12,9,28,15
4,6,2,9,12,0,27,16,5,19
2,5,5,4,5,8,19,13,11,28
0,1,11,7,6,0,12,12,17,34
0,7,9,6,15,22,0,15,21,5
0,1,0,14,6,22,25,17,5,10
0,2,2,5,19,14,4,25,19,10
0,6,5,7,8,0,14,22,22,16
1,3,4,8,12,10,3,13,29,17
0,4,5,10,5,11,4,13,19,29
0,5,4,10,11,5,3,14,19,29
0,1,2,7,18,15,4,23,21,9
4,5,12,9,14,3,20,27,1,5
3,3,7,14,16,16,25,3,3,10
2,3,7,14,16,16,25,3,3,11
1,2,10,1,11,1,15,5,28,26
1,5,10,13,0,16,19,7,5,24
0,0,6,11,16,10,5,16,7,29
1,9,2,14,2,6,11,20,31,4
0,4,3,1,15,19,6,20,21,11
0,4,1,3,15,19,6,20,21,11
0,7,5,0,14,21,8,7,23,15
0,7,5,0,14,21,9,6,23,15
1,1,9,7,3,17,10,8,18,26
1,1,9,3,15,16,21,9,24,1
1,2,12,9,7,21,18,20,5,5
1,2,12,9,7,21,17,21,5,5
0,4,3,12,5,5,10,29,14,18
0,2,5,12,5,5,10,29,14,18
0,5,4,5,11,10,13,4,28,20
0,3,6,11,3,12,4,13,29,19
1,1,9,5,3,13,3,9,25,31
0,3,3,11,11,22,1,11,4,34
2,5,6,2,8,0,22,12,33,10
1,3,9,0,9,6,23,21,15,13
0,6,6,0,14,7,7,23,22,15
0,1,9,6,2,14,3,25,9,31
2,5,6,1,15,8,19,24,19,1
1,1,1,10,1,16,11,25,26,8
1,3,8,11,3,17,13,1,34,9
1,3,8,11,3,17,14,1,11,31
2,2,10,3,17,7,2,13,11,33
0,0,8,9,3,14,2,15,15,34
3,3,0,14,8,6,16,26,14,10
3,3,0,14,8,6,16,26,14,10
3,1,3,7,14,16,24,6,16,10
1,2,10,10,15,2,2,2,36,20
2,1,1,11,14,14,2,3,27,25
1,4,8,11,13,6,19,7,2,29
1,0,7,5,16,15,9,13,28,6
2,5,3,4,16,10,5,20,28,7
2,5,3,4,15,12,19,28,5,7
3,1,4,1,13,22,19,10,8,19
0,4,9,6,8,13,18,18,2,22
0,5,3,10,9,14,18,17,3,21
0,8,5,6,8,13,18,19,22,1
0,3,2,7,15,19,20,11,18,5
0,3,2,7,15,19,20,17,12,5
1,4,0,2,17,8,25,10,26,7
3,6,7,2,0,14,21,12,16,19
0,7,7,2,0,21,14,12,16,21
3,7,4,13,2,18,13,0,22,18
1,1,3,10,10,1,3,16,21,34
1,1,8,3,3,17,9,25,24,9
0,4,6,10,12,19,20,0,8,21
0,6,4,10,12,19,20,0,8,21
2,5,0,7,14,3,20,16,12,21
2,1,5,5,15,8,16,14,26,8
3,0,5,5,15,8,16,14,27,7
1,6,7,2,4,12,1,23,32,12
0,6,7,2,4,12,1,23,32,13
3,4,7,11,14,6,6,20,1,28
2,3,8,15,9,5,6,1,20,31
2,3,3,14,3,17,13,3,11,31
1,1,8,2,15,18,24,7,16,8
3,2,0,8,17,10,25,27,2,6
2,2,5,13,3,19,3,11,31,11
1,2,4,9,16,1,25,14,10,18
2,4,3,1,16,8,9,17,16,24
2,3,9,2,2,10,1,18,20,33
3,2,9,2,2,10,1,18,20,33
1,2,6,11,11,20,19,1,21,8
3,0,8,1,13,10,19,4,25,17
0,5,8,2,10,3,19,0,31,22
0,2,7,6,17,14,20,8,1,25
2,9,1,4,10,4,21,13,3,33
0,0,7,2,15,3,21,15,27,10
2,4,11,5,12,3,18,5,29,11
0,2,7,14,18,10,24,4,6,15
3,7,5,10,11,6,5,5,28,20
1,1,5,5,16,10,21,5,11,25
1,4,11,4,5,12,17,6,11,29
3,6,4,4,1,6,9,15,20,32
0,2,11,13,4,6,7,27,22,8
1,1,7,11,4,13,22,2,33,6
0,1,7,11,4,13,23,1,33,7
1,0,4,5,8,21,25,9,11,16
2,4,5,3,5,14,7,26,15,19
2,5,4,3,6,13,7,26,15,19
0,2,9,5,16,17,16,9,23,3
0,2,9,5,16,16,17,9,21,5
2,2,8,13,12,6,0,20,29,8
1,5,8,12,11,1,7,7,28,20
0,2,5,9,17,15,17,10,4,21
2,0,9,6,15,17,17,8,3,23
0,4,9,8,4,9,19,10,8,29
2,2,5,7,0,1,23,11,18,31
0,2,0,9,13,13,24,24,12,3
0,6,1,4,6,13,19,27,15,9
5,3,1,8,0,22,11,0,33,17
3,1,7,10,17,11,13,0,17,21
0,2,1,5,17,12,13,2,22,26
1,4,5,4,2,15,8,14,18,29
1,6,2,2,8,15,14,18,29,5
0,7,4,8,4,19,14,5,31,8
0,2,6,16,5,21,11,27,0,12
3,5,0,11,1,20,4,9,32,15
1,3,5,0,5,19,14,7,30,16
3,3,2,11,2,3,20,14,9,33
0,5,9,8,10,3,20,17,25,3
0,4,0,3,2,11,18,25,28,9
0,4,3,0,2,12,17,25,28,9
1,1,5,1,15,20,18,0,27,12
1,2,9,10,15,23,3,3,1,33
1,3,8,10,15,23,3,3,1,33
0,4,9,2,7,14,6,19,5,34
0,5,8,2,7,14,6,19,5,34
0,4,9,7,6,2,14,20,33,5
0,4,8,9,16,2,4,5,33,19
0,4,9,8,0,7,15,5,33,19
1,4,9,2,10,16,15,2,21,20
0,4,0,1,3,12,19,23,9,29
2,1,6,12,12,4,2,23,30,8
2,1,6,12,12,4,2,24,29,8
0,5,7,5,2,8,20,26,12,15
0,4,7,9,2,17,6,5,31,19
1,5,8,15,1,7,5,4,22,32
1,6,7,15,1,7,5,4,22,32
1,5,8,15,1,8,4,4,32,22
3,2,1,12,5,4,12,7,31,23
0,6,8,1,6,16,19,5,5,34
2,3,10,13,1,5,9,22,29,6
3,1,6,11,13,0,24,28,8,6
3,1,10,7,13,0,24,28,8,6
2,0,5,4,9,10,26,27,0,17
2,0,5,4,9,10,26,27,0,17
2,2,1,3,14,15,4,10,21,28
2,1,6,5,13,16,25,4,14,14
0,4,10,9,6,1,26,28,0,16
0,4,0,7,7,1,27,10,27,17
0,4,0,6,8,1,27,11,17,26
1,1,8,11,18,4,3,18,32,4
1,2,7,11,18,4,3,18,32,4
3,1,8,11,5,10,2,21,32,7
0,5,2,7,17,22,3,0,34,10
0,5,7,2,17,22,3,0,34,10
1,3,2,9,10,5,1,26,20,23
0,4,3,8,2,16,2,10,22,33
0,4,7,3,15,4,2,10,22,33
0,0,6,4,17,13,7,15,26,12
1,6,6,8,18,19,13,9,1,19
0,6,5,8,2,19,15,9,14,22
0,3,8,4,2,1,22,17,9,34
1,2,9,9,17,7,20,16,16,3
2,5,7,1,6,11,21,17,16,14
2,9,6,15,18,9,1,20,4,16
0,3,4,9,4,8,0,25,27,20
1,0,12,5,6,12,23,0,10,31
0,0,7,2,16,21,4,9,4,37
0,5,8,1,4,25,10,27,11,9
1,4,3,7,9,0,25,11,30,10
0,3,7,1,11,7,15,12,20,24
2,1,2,9,9,2,11,11,24,29
2,5,9,11,2,22,18,1,25,5
0,3,0,2,12,1,20,26,27,9
2,2,0,12,2,19,1,25,28,9
2,2,0,12,2,19,1,25,28,9
1,7,5,9,13,5,6,2,26,26
1,7,9,5,13,5,7,1,26,26
0,3,0,13,0,20,8,3,27,26
1,2,2,11,1,7,19,27,26,4
1,4,9,4,14,5,24,1,31,7
1,4,9,4,5,14,24,1,31,7
